"phase" "subject" "activityName" "variable" "mean"
"TEST" 12 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.719336352692308
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0931234101769231
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0411314519307692
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0898022757730769
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.526659296134615
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.522949798269231
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.349614606153846
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0455638872076923
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0335406569057692
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0653167291865385
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.549999188461539
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.761195612692308
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.606412096538462
"TEST" 12 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.229183927115385
"TEST" 12 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.285844036153846
"TEST" 12 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.229183927115385
"TEST" 12 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.285844036153846
"TEST" 12 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.432469300961538
"TEST" 12 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.329827968269231
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.316561585961538
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.525686949063462
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.674972132307692
"TEST" 12 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.713406712307692
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.321447925192308
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.168341519859615
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.560841212692308
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.278929748076923
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.130175559028846
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.418599992115385
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.420235639230769
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.105269653898077
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.217216987155769
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.385843754230769
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.333077590961538
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.687929868653846
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.39060122
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.335926381307692
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.750114855961538
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.331247540442308
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.380249904980769
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.323446377115385
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.426360331538462
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.604711316153846
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.406080936346154
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.5604629635
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.483918390576923
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.396095719423077
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.158314160701923
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.351127976519231
"TEST" 12 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.224541879673077
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.290005418653846
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.395285130961538
"TEST" 12 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.00111843704807692
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.3208844625
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.346565141730769
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0842262704980769
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.594032515192308
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.564435086711538
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.107077796403846
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.714332592115385
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.733130764423077
"TEST" 12 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0978624347986538
"TEST" 13 "LAYING" "tBodyAcc-mean()-X" 0.276716360483871
"TEST" 13 "LAYING" "tBodyAcc-mean()-Y" -0.020440454366129
"TEST" 13 "LAYING" "tBodyAcc-mean()-Z" -0.104331864532258
"TEST" 13 "LAYING" "tBodyAcc-std()-X" -0.968891989354839
"TEST" 13 "LAYING" "tBodyAcc-std()-Y" -0.950947949516129
"TEST" 13 "LAYING" "tBodyAcc-std()-Z" -0.950392995483871
"TEST" 13 "LAYING" "tGravityAcc-mean()-X" -0.156852206467742
"TEST" 13 "LAYING" "tGravityAcc-mean()-Y" 0.656400944354839
"TEST" 13 "LAYING" "tGravityAcc-mean()-Z" 0.598884988709677
"TEST" 13 "LAYING" "tGravityAcc-std()-X" -0.957875244677419
"TEST" 13 "LAYING" "tGravityAcc-std()-Y" -0.975948136290323
"TEST" 13 "LAYING" "tGravityAcc-std()-Z" -0.959892863709677
"TEST" 13 "LAYING" "tBodyAccJerk-mean()-X" 0.0767774832096774
"TEST" 13 "LAYING" "tBodyAccJerk-mean()-Y" 0.0183441894580645
"TEST" 13 "LAYING" "tBodyAccJerk-mean()-Z" -0.00988389709596774
"TEST" 13 "LAYING" "tBodyAccJerk-std()-X" -0.98541995
"TEST" 13 "LAYING" "tBodyAccJerk-std()-Y" -0.980152342903226
"TEST" 13 "LAYING" "tBodyAccJerk-std()-Z" -0.983070657419355
"TEST" 13 "LAYING" "tBodyGyro-mean()-X" -0.00973609968045161
"TEST" 13 "LAYING" "tBodyGyro-mean()-Y" -0.0966250701451613
"TEST" 13 "LAYING" "tBodyGyro-mean()-Z" 0.117819614790323
"TEST" 13 "LAYING" "tBodyGyro-std()-X" -0.972143470322581
"TEST" 13 "LAYING" "tBodyGyro-std()-Y" -0.96270462
"TEST" 13 "LAYING" "tBodyGyro-std()-Z" -0.967350513709677
"TEST" 13 "LAYING" "tBodyGyroJerk-mean()-X" -0.101835573822581
"TEST" 13 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0417744000370968
"TEST" 13 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0648770419677419
"TEST" 13 "LAYING" "tBodyGyroJerk-std()-X" -0.981404742903226
"TEST" 13 "LAYING" "tBodyGyroJerk-std()-Y" -0.978854747419355
"TEST" 13 "LAYING" "tBodyGyroJerk-std()-Z" -0.989801549193548
"TEST" 13 "LAYING" "tBodyAccMag-mean()" -0.960517768225806
"TEST" 13 "LAYING" "tBodyAccMag-std()" -0.947944746612903
"TEST" 13 "LAYING" "tGravityAccMag-mean()" -0.960517768225806
"TEST" 13 "LAYING" "tGravityAccMag-std()" -0.947944746612903
"TEST" 13 "LAYING" "tBodyAccJerkMag-mean()" -0.985467853870968
"TEST" 13 "LAYING" "tBodyAccJerkMag-std()" -0.980066243387097
"TEST" 13 "LAYING" "tBodyGyroMag-mean()" -0.944303111935484
"TEST" 13 "LAYING" "tBodyGyroMag-std()" -0.944687480967742
"TEST" 13 "LAYING" "tBodyGyroJerkMag-mean()" -0.98544626483871
"TEST" 13 "LAYING" "tBodyGyroJerkMag-std()" -0.975113305645161
"TEST" 13 "LAYING" "fBodyAcc-mean()-X" -0.974716920483871
"TEST" 13 "LAYING" "fBodyAcc-mean()-Y" -0.965843757258064
"TEST" 13 "LAYING" "fBodyAcc-mean()-Z" -0.966295582741935
"TEST" 13 "LAYING" "fBodyAcc-std()-X" -0.966960088387097
"TEST" 13 "LAYING" "fBodyAcc-std()-Y" -0.947462328225806
"TEST" 13 "LAYING" "fBodyAcc-std()-Z" -0.945852135806452
"TEST" 13 "LAYING" "fBodyAcc-meanFreq()-X" -0.262990626162903
"TEST" 13 "LAYING" "fBodyAcc-meanFreq()-Y" 0.0363424960967742
"TEST" 13 "LAYING" "fBodyAcc-meanFreq()-Z" 0.0764724259225806
"TEST" 13 "LAYING" "fBodyAccJerk-mean()-X" -0.985199684354839
"TEST" 13 "LAYING" "fBodyAccJerk-mean()-Y" -0.980375137419355
"TEST" 13 "LAYING" "fBodyAccJerk-mean()-Z" -0.980994601935484
"TEST" 13 "LAYING" "fBodyAccJerk-std()-X" -0.98707817516129
"TEST" 13 "LAYING" "fBodyAccJerk-std()-Y" -0.981394261612903
"TEST" 13 "LAYING" "fBodyAccJerk-std()-Z" -0.983670049354839
"TEST" 13 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.169895805430645
"TEST" 13 "LAYING" "fBodyAccJerk-meanFreq()-Y" 0.0656536996983871
"TEST" 13 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.0584183074479032
"TEST" 13 "LAYING" "fBodyGyro-mean()-X" -0.96946349
"TEST" 13 "LAYING" "fBodyGyro-mean()-Y" -0.968689729193548
"TEST" 13 "LAYING" "fBodyGyro-mean()-Z" -0.969126880322581
"TEST" 13 "LAYING" "fBodyGyro-std()-X" -0.973446792419355
"TEST" 13 "LAYING" "fBodyGyro-std()-Y" -0.959944126451613
"TEST" 13 "LAYING" "fBodyGyro-std()-Z" -0.969797214516129
"TEST" 13 "LAYING" "fBodyGyro-meanFreq()-X" -0.101926540451613
"TEST" 13 "LAYING" "fBodyGyro-meanFreq()-Y" -0.042663103
"TEST" 13 "LAYING" "fBodyGyro-meanFreq()-Z" 0.14650938193871
"TEST" 13 "LAYING" "fBodyAccMag-mean()" -0.959535493548387
"TEST" 13 "LAYING" "fBodyAccMag-std()" -0.949431319193548
"TEST" 13 "LAYING" "fBodyAccMag-meanFreq()" 0.0815111222612903
"TEST" 13 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.980754385967742
"TEST" 13 "LAYING" "fBodyBodyAccJerkMag-std()" -0.978044349516129
"TEST" 13 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.300750657951613
"TEST" 13 "LAYING" "fBodyBodyGyroMag-mean()" -0.957681621290323
"TEST" 13 "LAYING" "fBodyBodyGyroMag-std()" -0.946133432096774
"TEST" 13 "LAYING" "fBodyBodyGyroMag-meanFreq()" 0.050207734033871
"TEST" 13 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.978150814032258
"TEST" 13 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.972798632258065
"TEST" 13 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0544469963870968
"TEST" 13 "SITTING" "tBodyAcc-mean()-X" 0.274328499591837
"TEST" 13 "SITTING" "tBodyAcc-mean()-Y" -0.00587732936326531
"TEST" 13 "SITTING" "tBodyAcc-mean()-Z" -0.0972465110836735
"TEST" 13 "SITTING" "tBodyAcc-std()-X" -0.989546275306122
"TEST" 13 "SITTING" "tBodyAcc-std()-Y" -0.938967741632653
"TEST" 13 "SITTING" "tBodyAcc-std()-Z" -0.938641215510204
"TEST" 13 "SITTING" "tGravityAcc-mean()-X" 0.92557651244898
"TEST" 13 "SITTING" "tGravityAcc-mean()-Y" 0.101769752489796
"TEST" 13 "SITTING" "tGravityAcc-mean()-Z" 0.0757773858163265
"TEST" 13 "SITTING" "tGravityAcc-std()-X" -0.981379112653061
"TEST" 13 "SITTING" "tGravityAcc-std()-Y" -0.951353064693878
"TEST" 13 "SITTING" "tGravityAcc-std()-Z" -0.930979556938776
"TEST" 13 "SITTING" "tBodyAccJerk-mean()-X" 0.0752865881142857
"TEST" 13 "SITTING" "tBodyAccJerk-mean()-Y" -0.00112344092891837
"TEST" 13 "SITTING" "tBodyAccJerk-mean()-Z" -0.0232397245106122
"TEST" 13 "SITTING" "tBodyAccJerk-std()-X" -0.992827264081633
"TEST" 13 "SITTING" "tBodyAccJerk-std()-Y" -0.984267557755102
"TEST" 13 "SITTING" "tBodyAccJerk-std()-Z" -0.987612090204082
"TEST" 13 "SITTING" "tBodyGyro-mean()-X" -0.0355124856836735
"TEST" 13 "SITTING" "tBodyGyro-mean()-Y" -0.0902687401836735
"TEST" 13 "SITTING" "tBodyGyro-mean()-Z" 0.0823432026610204
"TEST" 13 "SITTING" "tBodyGyro-std()-X" -0.985844263265306
"TEST" 13 "SITTING" "tBodyGyro-std()-Y" -0.979668456122449
"TEST" 13 "SITTING" "tBodyGyro-std()-Z" -0.966896414285714
"TEST" 13 "SITTING" "tBodyGyroJerk-mean()-X" -0.095919848877551
"TEST" 13 "SITTING" "tBodyGyroJerk-mean()-Y" -0.041036688077551
"TEST" 13 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0466121595938776
"TEST" 13 "SITTING" "tBodyGyroJerk-std()-X" -0.991371016938775
"TEST" 13 "SITTING" "tBodyGyroJerk-std()-Y" -0.991773350204082
"TEST" 13 "SITTING" "tBodyGyroJerk-std()-Z" -0.989861382040816
"TEST" 13 "SITTING" "tBodyAccMag-mean()" -0.957690563673469
"TEST" 13 "SITTING" "tBodyAccMag-std()" -0.937935738571429
"TEST" 13 "SITTING" "tGravityAccMag-mean()" -0.957690563673469
"TEST" 13 "SITTING" "tGravityAccMag-std()" -0.937935738571429
"TEST" 13 "SITTING" "tBodyAccJerkMag-mean()" -0.989497838979592
"TEST" 13 "SITTING" "tBodyAccJerkMag-std()" -0.988813098163265
"TEST" 13 "SITTING" "tBodyGyroMag-mean()" -0.951142644081633
"TEST" 13 "SITTING" "tBodyGyroMag-std()" -0.963940591428571
"TEST" 13 "SITTING" "tBodyGyroJerkMag-mean()" -0.992604304489796
"TEST" 13 "SITTING" "tBodyGyroJerkMag-std()" -0.991414934897959
"TEST" 13 "SITTING" "fBodyAcc-mean()-X" -0.990135477755102
"TEST" 13 "SITTING" "fBodyAcc-mean()-Y" -0.959673916122449
"TEST" 13 "SITTING" "fBodyAcc-mean()-Z" -0.956183063510204
"TEST" 13 "SITTING" "fBodyAcc-std()-X" -0.989410582653061
"TEST" 13 "SITTING" "fBodyAcc-std()-Y" -0.933666502510204
"TEST" 13 "SITTING" "fBodyAcc-std()-Z" -0.934189007346939
"TEST" 13 "SITTING" "fBodyAcc-meanFreq()-X" -0.00935147348163265
"TEST" 13 "SITTING" "fBodyAcc-meanFreq()-Y" 0.0253459476734694
"TEST" 13 "SITTING" "fBodyAcc-meanFreq()-Z" 0.154652093530612
"TEST" 13 "SITTING" "fBodyAccJerk-mean()-X" -0.992678212653061
"TEST" 13 "SITTING" "fBodyAccJerk-mean()-Y" -0.983914101836735
"TEST" 13 "SITTING" "fBodyAccJerk-mean()-Z" -0.985261204693878
"TEST" 13 "SITTING" "fBodyAccJerk-std()-X" -0.99368217
"TEST" 13 "SITTING" "fBodyAccJerk-std()-Y" -0.985908120408163
"TEST" 13 "SITTING" "fBodyAccJerk-std()-Z" -0.988612100204082
"TEST" 13 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.264214260326531
"TEST" 13 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.00193284292653061
"TEST" 13 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.0921106028122449
"TEST" 13 "SITTING" "fBodyGyro-mean()-X" -0.983218202857143
"TEST" 13 "SITTING" "fBodyGyro-mean()-Y" -0.982456053877551
"TEST" 13 "SITTING" "fBodyGyro-mean()-Z" -0.968384415510204
"TEST" 13 "SITTING" "fBodyGyro-std()-X" -0.986714694081633
"TEST" 13 "SITTING" "fBodyGyro-std()-Y" -0.97827070877551
"TEST" 13 "SITTING" "fBodyGyro-std()-Z" -0.969451754693878
"TEST" 13 "SITTING" "fBodyGyro-meanFreq()-X" 0.100550894587755
"TEST" 13 "SITTING" "fBodyGyro-meanFreq()-Y" -0.106178686469388
"TEST" 13 "SITTING" "fBodyGyro-meanFreq()-Z" 0.013649216527551
"TEST" 13 "SITTING" "fBodyAccMag-mean()" -0.956901559653061
"TEST" 13 "SITTING" "fBodyAccMag-std()" -0.938529931020408
"TEST" 13 "SITTING" "fBodyAccMag-meanFreq()" 0.150538936606122
"TEST" 13 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.988348535306122
"TEST" 13 "SITTING" "fBodyBodyAccJerkMag-std()" -0.988332303469388
"TEST" 13 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.360646362877551
"TEST" 13 "SITTING" "fBodyBodyGyroMag-mean()" -0.973258277755102
"TEST" 13 "SITTING" "fBodyBodyGyroMag-std()" -0.96426809755102
"TEST" 13 "SITTING" "fBodyBodyGyroMag-meanFreq()" 0.00767543343469388
"TEST" 13 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.991723741632653
"TEST" 13 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.991219445918367
"TEST" 13 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.191102234
"TEST" 13 "STANDING" "tBodyAcc-mean()-X" 0.277758431052632
"TEST" 13 "STANDING" "tBodyAcc-mean()-Y" -0.0167891993964912
"TEST" 13 "STANDING" "tBodyAcc-mean()-Z" -0.112124137754386
"TEST" 13 "STANDING" "tBodyAcc-std()-X" -0.991020759298246
"TEST" 13 "STANDING" "tBodyAcc-std()-Y" -0.949422439473684
"TEST" 13 "STANDING" "tBodyAcc-std()-Z" -0.967538031754386
"TEST" 13 "STANDING" "tGravityAcc-mean()-X" 0.942695296842105
"TEST" 13 "STANDING" "tGravityAcc-mean()-Y" -0.239943146315789
"TEST" 13 "STANDING" "tGravityAcc-mean()-Z" -0.0524856614035088
"TEST" 13 "STANDING" "tGravityAcc-std()-X" -0.992232401754386
"TEST" 13 "STANDING" "tGravityAcc-std()-Y" -0.974681225789474
"TEST" 13 "STANDING" "tGravityAcc-std()-Z" -0.976827157368421
"TEST" 13 "STANDING" "tBodyAccJerk-mean()-X" 0.0758630962280702
"TEST" 13 "STANDING" "tBodyAccJerk-mean()-Y" 0.00762035230350877
"TEST" 13 "STANDING" "tBodyAccJerk-mean()-Z" -0.000704979340543859
"TEST" 13 "STANDING" "tBodyAccJerk-std()-X" -0.987636104210526
"TEST" 13 "STANDING" "tBodyAccJerk-std()-Y" -0.977704172105263
"TEST" 13 "STANDING" "tBodyAccJerk-std()-Z" -0.986926242631579
"TEST" 13 "STANDING" "tBodyGyro-mean()-X" -0.0295492164431579
"TEST" 13 "STANDING" "tBodyGyro-mean()-Y" -0.0753205243684211
"TEST" 13 "STANDING" "tBodyGyro-mean()-Z" 0.085471246877193
"TEST" 13 "STANDING" "tBodyGyro-std()-X" -0.955577395789474
"TEST" 13 "STANDING" "tBodyGyro-std()-Y" -0.971721755964912
"TEST" 13 "STANDING" "tBodyGyro-std()-Z" -0.973436596140351
"TEST" 13 "STANDING" "tBodyGyroJerk-mean()-X" -0.0981199986666667
"TEST" 13 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0412872577807018
"TEST" 13 "STANDING" "tBodyGyroJerk-mean()-Z" -0.053926078122807
"TEST" 13 "STANDING" "tBodyGyroJerk-std()-X" -0.978465124561404
"TEST" 13 "STANDING" "tBodyGyroJerk-std()-Y" -0.980982661403509
"TEST" 13 "STANDING" "tBodyGyroJerk-std()-Z" -0.985177042982456
"TEST" 13 "STANDING" "tBodyAccMag-mean()" -0.971564243157895
"TEST" 13 "STANDING" "tBodyAccMag-std()" -0.968519673859649
"TEST" 13 "STANDING" "tGravityAccMag-mean()" -0.971564243157895
"TEST" 13 "STANDING" "tGravityAccMag-std()" -0.968519673859649
"TEST" 13 "STANDING" "tBodyAccJerkMag-mean()" -0.98680002754386
"TEST" 13 "STANDING" "tBodyAccJerkMag-std()" -0.981865616666667
"TEST" 13 "STANDING" "tBodyGyroMag-mean()" -0.95782537245614
"TEST" 13 "STANDING" "tBodyGyroMag-std()" -0.944980198421053
"TEST" 13 "STANDING" "tBodyGyroJerkMag-mean()" -0.983637634912281
"TEST" 13 "STANDING" "tBodyGyroJerkMag-std()" -0.976197659649123
"TEST" 13 "STANDING" "fBodyAcc-mean()-X" -0.989425965614035
"TEST" 13 "STANDING" "fBodyAcc-mean()-Y" -0.959427618245614
"TEST" 13 "STANDING" "fBodyAcc-mean()-Z" -0.97756730122807
"TEST" 13 "STANDING" "fBodyAcc-std()-X" -0.991817705263158
"TEST" 13 "STANDING" "fBodyAcc-std()-Y" -0.947179813157895
"TEST" 13 "STANDING" "fBodyAcc-std()-Z" -0.964048080877193
"TEST" 13 "STANDING" "fBodyAcc-meanFreq()-X" 0.0328062514403509
"TEST" 13 "STANDING" "fBodyAcc-meanFreq()-Y" -0.0303584248157895
"TEST" 13 "STANDING" "fBodyAcc-meanFreq()-Z" 0.087427326231579
"TEST" 13 "STANDING" "fBodyAccJerk-mean()-X" -0.988198276666667
"TEST" 13 "STANDING" "fBodyAccJerk-mean()-Y" -0.977752775438597
"TEST" 13 "STANDING" "fBodyAccJerk-mean()-Z" -0.98460855877193
"TEST" 13 "STANDING" "fBodyAccJerk-std()-X" -0.988185112807018
"TEST" 13 "STANDING" "fBodyAccJerk-std()-Y" -0.979412252631579
"TEST" 13 "STANDING" "fBodyAccJerk-std()-Z" -0.987871530526316
"TEST" 13 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.237964693460702
"TEST" 13 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.047896000245614
"TEST" 13 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.106886230594386
"TEST" 13 "STANDING" "fBodyGyro-mean()-X" -0.957154108421053
"TEST" 13 "STANDING" "fBodyGyro-mean()-Y" -0.97291308
"TEST" 13 "STANDING" "fBodyGyro-mean()-Z" -0.974394378070175
"TEST" 13 "STANDING" "fBodyGyro-std()-X" -0.955818411578947
"TEST" 13 "STANDING" "fBodyGyro-std()-Y" -0.97142515122807
"TEST" 13 "STANDING" "fBodyGyro-std()-Z" -0.97553326754386
"TEST" 13 "STANDING" "fBodyGyro-meanFreq()-X" -0.25106304754386
"TEST" 13 "STANDING" "fBodyGyro-meanFreq()-Y" -0.170676014929825
"TEST" 13 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0652523063612105
"TEST" 13 "STANDING" "fBodyAccMag-mean()" -0.972393559473684
"TEST" 13 "STANDING" "fBodyAccMag-std()" -0.970445378947368
"TEST" 13 "STANDING" "fBodyAccMag-meanFreq()" 0.0936059842982456
"TEST" 13 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.981977536491228
"TEST" 13 "STANDING" "fBodyBodyAccJerkMag-std()" -0.980621262631579
"TEST" 13 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.298745382305263
"TEST" 13 "STANDING" "fBodyBodyGyroMag-mean()" -0.957488799473684
"TEST" 13 "STANDING" "fBodyBodyGyroMag-std()" -0.946857485438596
"TEST" 13 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.116504835842105
"TEST" 13 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.977197403859649
"TEST" 13 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.976467330175439
"TEST" 13 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.175957474047544
"TEST" 13 "WALKING" "tBodyAcc-mean()-X" 0.275883130350877
"TEST" 13 "WALKING" "tBodyAcc-mean()-Y" -0.0185660651947368
"TEST" 13 "WALKING" "tBodyAcc-mean()-Z" -0.111431456192982
"TEST" 13 "WALKING" "tBodyAcc-std()-X" -0.346980394210526
"TEST" 13 "WALKING" "tBodyAcc-std()-Y" 0.141866689392982
"TEST" 13 "WALKING" "tBodyAcc-std()-Z" -0.220503537026316
"TEST" 13 "WALKING" "tGravityAcc-mean()-X" 0.910855709298246
"TEST" 13 "WALKING" "tGravityAcc-mean()-Y" -0.283658580877193
"TEST" 13 "WALKING" "tGravityAcc-mean()-Z" -0.131299718666667
"TEST" 13 "WALKING" "tGravityAcc-std()-X" -0.97254492245614
"TEST" 13 "WALKING" "tGravityAcc-std()-Y" -0.960899845614035
"TEST" 13 "WALKING" "tGravityAcc-std()-Z" -0.948637587719298
"TEST" 13 "WALKING" "tBodyAccJerk-mean()-X" 0.0809590227198246
"TEST" 13 "WALKING" "tBodyAccJerk-mean()-Y" 0.00308364501403509
"TEST" 13 "WALKING" "tBodyAccJerk-mean()-Z" 0.00597249011754386
"TEST" 13 "WALKING" "tBodyAccJerk-std()-X" -0.220910068015789
"TEST" 13 "WALKING" "tBodyAccJerk-std()-Y" 0.0565488771722807
"TEST" 13 "WALKING" "tBodyAccJerk-std()-Z" -0.374633172105263
"TEST" 13 "WALKING" "tBodyGyro-mean()-X" -0.0174207634701754
"TEST" 13 "WALKING" "tBodyGyro-mean()-Y" -0.0798472502663158
"TEST" 13 "WALKING" "tBodyGyro-mean()-Z" 0.0784205641252632
"TEST" 13 "WALKING" "tBodyGyro-std()-X" -0.376059914210526
"TEST" 13 "WALKING" "tBodyGyro-std()-Y" -0.290023550315789
"TEST" 13 "WALKING" "tBodyGyro-std()-Z" -0.363369948070175
"TEST" 13 "WALKING" "tBodyGyroJerk-mean()-X" -0.0966598593263158
"TEST" 13 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0319849271912281
"TEST" 13 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0636693233473684
"TEST" 13 "WALKING" "tBodyGyroJerk-std()-X" -0.216812065298246
"TEST" 13 "WALKING" "tBodyGyroJerk-std()-Y" -0.35776089977193
"TEST" 13 "WALKING" "tBodyGyroJerk-std()-Z" -0.341765824491228
"TEST" 13 "WALKING" "tBodyAccMag-mean()" -0.135643867842105
"TEST" 13 "WALKING" "tBodyAccMag-std()" -0.292546377017544
"TEST" 13 "WALKING" "tGravityAccMag-mean()" -0.135643867842105
"TEST" 13 "WALKING" "tGravityAccMag-std()" -0.292546377017544
"TEST" 13 "WALKING" "tBodyAccJerkMag-mean()" -0.133205034736842
"TEST" 13 "WALKING" "tBodyAccJerkMag-std()" -0.131788528797719
"TEST" 13 "WALKING" "tBodyGyroMag-mean()" -0.218669558421053
"TEST" 13 "WALKING" "tBodyGyroMag-std()" -0.253240071964912
